date,Coquimbo,Valparaiso,Metropolitana_de_Santiago,Libertador_Gral__Bernardo_O_Higgins,Maule,Biobio,La_Araucania,Los_Rios
2016-04-01,50.298012994044704,125.09568170448401,243.600235266973,257.698635556716,207.463394114261,162.56212753437902,145.580852970492,172.40320386073398
2016-05-01,35.1235751488629,45.566655878896796,76.9460066948961,100.714759862146,98.05515813272129,106.415751421705,100.239999880068,89.530930196284
2016-06-01,67.4780000284606,79.55605538170059,76.1176174279027,56.919612435037784,30.793410942677497,13.082566495353198,27.6971134838945,53.0155942902084
2016-07-01,47.0058627879698,99.80681799603752,137.98837226509198,213.601643265125,227.318735487648,280.046795134849,289.689908529545,292.828023294454
2016-08-01,0.23022222268255105,1.6956818150235502,19.5474329087508,35.6973178950853,67.8501413891994,154.264195576627,251.829885911324,336.484625606882
2016-09-01,0.0,0.0358603897069085,1.06697986523102,3.09096124396306,18.7369966790725,45.646801890210895,74.49930701942179,119.11441859163999
2016-10-01,9.931490192367553,35.0525162467709,58.7169296597474,70.6118604379107,96.2868303689306,142.91821137895,162.821500361284,177.90501280594899
2016-11-01,2.3651372489440297,4.41784091189794,5.973624159300691,6.39207751479491,15.1670049957547,26.6975465274238,62.4570677903256,97.5963952633762
2016-12-01,6.01689541918025,30.9171266509341,26.0644463085688,14.030620133322303,21.620757080949307,62.774494758311704,101.805994000402,145.72228716079
2017-01-01,1.20200653461119,0.6074188315043489,1.06052014064169,1.12601550439474,4.04841930618953,18.5676994773936,40.55172892190621,99.87198944978941
2017-02-01,4.44050980394864,5.57404220805733,14.673758399916599,14.810279091846096,13.7531863641871,31.6418816512252,71.6128711874759,121.597545352709
2017-03-01,0.0364183008402976,0.17797077872923395,3.02855704406326,11.853612389352,27.7734692160183,41.55869679501721,74.01296275096,94.5716021190318
2017-04-01,0.652686273765574,7.64766230130592,38.1025334945411,54.9472402971844,61.53374369965611,71.245744717882,110.45553693749599,174.955452172331
2017-05-01,137.975549003501,127.865016287023,118.52947998686899,156.639922575248,140.208668970625,167.463038419155,172.49256674424404,270.70660199305803
2017-06-01,56.6655359976237,102.61964293269399,116.962030103543,210.423225047976,313.703660187428,321.58393604197397,317.923915040829,376.987441661746
2017-07-01,5.75417647103055,34.7345292828735,52.4967281810389,91.16651144101641,118.73910156224599,155.942872326425,180.137113566809,238.171110887552
2017-08-01,18.8339542448667,50.5333441598462,80.2882885044853,166.62404627837,244.180041397272,350.613882967766,358.73345756676,487.91868133939204
2017-09-01,6.944725484924481,18.292646072127603,37.6084396375106,58.35031007574511,96.10214636131451,108.626023804888,115.41362528862699,146.092157782818
2017-10-01,2.51963398239508,24.5400487025837,43.9033892906752,62.832868147266,96.31376852965393,176.157460197489,232.400030584982,313.30574903069197
2017-11-01,0.439183006113018,3.27545454770073,12.5101342002874,30.157860447639603,50.46612312313721,59.0208975786858,59.9932521985672,77.830620218617
2017-12-01,0.23628758032337505,0.0904220775035875,1.79453020246899,6.81803100959275,2.52039101947186,14.7535372256163,51.4980882759414,117.231446850207
2018-01-01,2.54989542289229,2.8417207621425,6.00555370139246,1.59302325877975,6.077337766273838,23.3109907263771,42.3490403587366,77.757080275267
2018-02-01,2.29345097637011,0.473230523178233,2.20317114333641,4.8353333432082986,11.398818651372302,16.520212768874302,25.8814470609998,30.677002564265102
2018-03-01,0.0833333334392485,1.50115259712586,3.83914430114447,17.9000465452209,41.1661397557885,87.3818485407119,144.213396774025,250.52572298666
2018-04-01,0.7929934637730609,0.92668831356281,13.148741609398199,24.4216589521068,80.9553410503114,136.480086476245,185.776047258457,256.04032274980597
2018-05-01,8.6255751657111,31.905860354374,43.6559731400253,68.4101860253386,100.79733770500602,178.076276591484,211.32386880890598,221.953682054229
2018-06-01,42.6826405095119,64.7041558476238,68.406946207853,111.368930148339,149.527878480426,205.793430609906,279.012086599543,339.021757101212
2018-07-01,28.2687319987545,70.4168343048591,93.56958061576692,125.21827912441499,125.304176098892,146.374581063047,155.946572843437,209.880555303214
2018-08-01,2.2314705899192204,17.7254707704891,34.2410066751826,47.779007780089906,84.133976693558,143.22553182662799,196.384500990183,328.763527231931
2018-09-01,2.29636601269781,26.853555279892802,79.45661076283301,110.891984558105,193.043801817045,242.892686610526,253.34603953307004,292.924587121614
2018-10-01,14.5456405433966,9.06365260118981,38.33671132305121,73.20984483467521,95.09376884657208,139.626615656183,163.596991696616,216.85704170641003
2018-11-01,1.05261437987872,2.5005194794797903,10.849798643236499,21.831472857238694,54.058028356009395,106.914740729839,144.556915364552,197.28914726119305
2018-12-01,0.862222222180343,3.73779221189317,9.46812079817169,4.59040310265309,7.16955906552063,32.4940691744076,53.8976846275126,86.9542635639201
2019-01-01,2.16419607815059,1.10743506227971,3.04612416347439,4.79491472576073,15.183144743386901,38.651017314259,41.3813861329775,37.415219698765505
2019-02-01,1.05717647137133,0.492581169568486,2.50436241219395,0.489224809861576,2.80378536541734,11.9700465584768,20.8293678716949,31.649173115575
2019-03-01,0.301111110125735,2.63392857619404,3.3578523517236296,3.28506977107636,1.7795091539206105,17.9420412276733,37.669306949723,62.0757363353897
2019-04-01,5.91307190177,8.77769480746046,6.953859051786388,7.04727132077827,8.875549072768552,18.788404243225397,46.4839756437957,106.38387599718399
2019-05-01,11.182339870248,24.809253251397802,45.925805287073096,91.0927131475404,201.74084013750095,261.04160202310396,252.16398294627498,298.521356370714
2019-06-01,18.4063333458468,58.8495129486183,82.64095624181249,139.83382962249,204.119475734412,373.398517446315,386.013137491986,418.001731202276
2019-07-01,3.3798039216523903,9.989139628149081,21.203070496327697,37.600418618668,76.7168634830418,199.795911007739,345.452879331172,461.961201985677
2019-08-01,0.0,0.43099025896956,4.50974832303297,9.90080620304559,49.2855574215906,108.404827183865,155.448370068471,233.62102034418496
2019-09-01,7.36109804581437,5.73993505626711,17.457919447579695,42.6625581778297,78.2447088752531,90.7171675321904,100.461827899151,128.256227370072
2019-10-01,1.8723790825862,5.17167208235191,12.197718141113,13.204651154658599,28.108261254385198,68.8266887943795,94.37115765271619,135.68939284884
2019-11-01,0.0115882352931924,0.0308279222869254,1.81067113830214,4.30713179624358,7.17747087937822,27.668158259163494,66.5451256199275,133.271809131908
2019-12-01,0.28789542323234,0.165389611059195,3.60144295021204,6.19880621077478,11.327312808750401,14.0141223306034,27.321858346870798,62.170090478212
2020-01-01,3.2997973856209,2.00368506493506,6.9371476510067,6.1542790697674405,7.8755906821963295,19.518224734042498,35.9166184310739,63.3896253229974
2020-02-01,0.17921568627450898,0.00370129870129866,0.0320637583892613,0.0176279069767438,0.200482529118136,10.108503989361699,29.001987814166004,55.838888888888796
2020-03-01,0.0034509803921568107,0.000665584415584364,0.0,0.0,0.11556572379367698,12.4626994680851,28.3109367859863,73.64086563307491
2020-04-01,0.556084967320259,4.66470779220778,16.033775167785198,19.795751937984495,37.3485108153078,66.76427526595741,73.8132901751713,140.076757105943
